FBgn0038302	343.211181259771	0.13443426145921	0.141898114853343	0.947399911536195	0.343435036191887	0.702211415290951	chr3R	15213973	15214845	+	protein_coding	CG4210
FBgn0263968	3236.65646845065	-0.102826323538114	0.108519476383387	-0.947537962446855	0.343364721378811	0.702211415290951	chrX	6824495	6838122	+	protein_coding	nonC
FBgn0261119	1295.55266586512	-0.107968966146598	0.114029425689789	-0.946851792802343	0.343714305586273	0.702450379784278	chr2R	18447360	18451041	-	protein_coding	Prp19
FBgn0023530	276.847313859398	0.131817897819694	0.139196647886142	0.946990461490972	0.34364363945641	0.702450379784278	chrX	1668405	1669297	-	protein_coding	CG3740
FBgn0034576	934.755470961902	0.104524325604791	0.110435103559423	0.946477363047416	0.343905162871364	0.702674436466737	chr2R	21025077	21026086	+	protein_coding	ND-B14.7
FBgn0013759	3083.50063270987	-0.089251680787857	0.0943870962925072	-0.945591974895219	0.344356739006339	0.703264907729896	chr3R	21783399	21822674	-	protein_coding	CASK
FBgn0034989	1489.40893142302	-0.0858070852892318	0.0907371765356807	-0.945666248006843	0.344318842821769	0.703264907729896	chr2R	24197823	24202187	+	protein_coding	CG3356
FBgn0024804	283.644552684194	-0.145379502795506	0.153774664461697	-0.945406080412661	0.344451599152022	0.703292608983749	chr3L	27279315	27422159	+	protein_coding	Dbp80
FBgn0013987	2622.1780234606	-0.0856170939993316	0.0905877927780898	-0.945128381801566	0.344593337107774	0.703415988513296	chrX	5759907	5764203	-	protein_coding	MAPk-Ak2
FBgn0036837	66.0941779696131	-0.207686042182221	0.219876104411335	-0.944559404207428	0.344883860678238	0.703842953226571	chr3L	18990025	18998283	-	protein_coding	CG18135
FBgn0037220	1494.26106007315	-0.0897974989390373	0.0951169527661343	-0.944074597930235	0.345131529072056	0.703935621508569	chr3R	4230778	4232342	-	protein_coding	CG14641
FBgn0030556	1407.74747487582	-0.0916009785413307	0.0970356345925626	-0.943993193077459	0.345173126716305	0.703935621508569	chrX	14240265	14242822	-	protein_coding	mRNA-cap
FBgn0051624	23.1594203415191	0.220310269461036	0.233381327898572	0.943992698322392	0.345173379544486	0.703935621508569	chr2L	21199044	21200375	-	protein_coding	CG31624
FBgn0026181	3793.02887422576	-0.0882170172729758	0.0935126124275512	-0.943370257582333	0.345491550777606	0.704418431717433	chrX	16624011	16637414	-	protein_coding	Rok
FBgn0035473	936.640234484392	-0.0948645035529523	0.100621311174171	-0.942787392113641	0.345789661870986	0.704729881691757	chr3L	3907851	3909931	-	protein_coding	mge
FBgn0034214	159.393891902242	0.1485902059021	0.157613073190014	0.942753052743056	0.345807230121548	0.704729881691757	chr2R	17425669	17427511	-	protein_coding	CG6550
FBgn0021750	305.051332145066	0.125918339255638	0.133593789058653	0.942546357453452	0.345912988822363	0.704779384432941	chr3R	15340666	15343218	+	protein_coding	SerRS-m
FBgn0034722	914.222222334114	-0.100952823950221	0.107195439554599	-0.941764168043752	0.346313394127938	0.705262987900374	chr2R	22375089	22378484	+	protein_coding	Rtf1
FBgn0266356	16.2971118141515	-0.216818002267406	0.230190742112514	-0.94190583112777	0.346240854452855	0.705262987900374	chr2L	20664881	20668605	+	ncRNA	lncRNA:CR45004
FBgn0015772	737.843332923633	-0.0980536041115637	0.104173830130542	-0.941249870420349	0.346576825541552	0.705301368562683	chr2L	18957731	18968744	-	protein_coding	Nak
FBgn0031608	159.457571699264	0.154607337945434	0.164220375427444	0.941462577606532	0.346467858072996	0.705301368562683	chr2L	4459728	4461746	+	protein_coding	CG15435
FBti0061442	14.9365844276306	0.217000254266666	0.230511703779751	0.941384973988154	0.346507610994653	0.705301368562683	chr4	1038709	1039810	+	transposable_element	NA
FBgn0030581	502.797538567352	-0.115004288723584	0.122267795673531	-0.940593457909871	0.34691323575024	0.70581994413813	chrX	14826866	14832033	-	protein_coding	CG14408
FBgn0051769	66.1095662649847	-0.19433018874136	0.206666895989978	-0.940306321486455	0.347060457962759	0.70595344976154	chr2L	14109596	14110739	-	protein_coding	CG31769
FBgn0026401	2601.60937271405	0.128816416522749	0.137049336110446	0.9399273296657	0.347254837659808	0.706182792805594	chr2R	4691671	4729017	-	protein_coding	Nipped-B
FBgn0264815	153.610733850523	-0.152062115656107	0.161815257179488	-0.939726687746371	0.347357772180789	0.706226107435018	chr2L	11814155	11928572	-	protein_coding	Pde1c
FBgn0031252	396.626585090336	-0.116663031339128	0.124173712959667	-0.939514721421126	0.347466537500588	0.706281253740035	chr2L	418433	419652	-	protein_coding	CG13690
FBgn0010434	17811.2986085004	0.078810214277486	0.0839219134868826	0.939089815794113	0.347684632634294	0.706558552247893	chr2R	19229062	19243751	+	protein_coding	cora
FBgn0035673	34.4201929766708	0.214358124418861	0.228343155023891	0.938754325245414	0.347856894381262	0.706742600585321	chr3L	6072138	6073539	+	protein_coding	CG6602
FBgn0266848	1627.67200175693	-0.0884160756683999	0.0942056083178922	-0.938543651987727	0.347965094890916	0.706796439516627	chrX	22451444	22455422	-	protein_coding	wap
FBgn0004698	2639.81963704028	0.0823292532066542	0.0877370088571013	0.938364029947102	0.348057364581698	0.706817901642316	chr2R	15311509	15318239	+	protein_coding	Xpc
FBgn0259233	333.984647455765	-0.130203986095363	0.138854816519589	-0.937698737133788	0.348399253017043	0.707180182508314	chr3R	24772180	24784562	+	protein_coding	CG42331
FBgn0261373	43.8322243626817	-0.205527815692578	0.219182709976067	-0.937700860232179	0.348398161635114	0.707180182508314	chr2R	24668410	24669330	-	protein_coding	CG33228
FBgn0265082	3329.36874903741	-0.0896663038932769	0.0956447704723308	-0.937493011384418	0.348505016954285	0.707228923685554	chr3R	4910551	4945576	+	protein_coding	Cdep
FBgn0037696	117.099912035962	0.161813826778848	0.1726652299576	0.937153512716966	0.348679598373737	0.707402614116573	chr3R	9455516	9456546	-	protein_coding	GstZ1
FBgn0032010	33.8687102275504	0.213998801041344	0.228385105466792	0.937008569818752	0.348754149717626	0.707402614116573	chr2L	8244159	8257502	-	protein_coding	CG8086
FBgn0026441	1028.58589646394	-0.0995653377244808	0.106333861631312	-0.936346486406187	0.349094820920653	0.707761728564464	chr3R	15320755	15325279	+	protein_coding	ear
FBti0020112	17.6765743858024	-0.189143477198005	0.201973849189659	-0.936475083070751	0.349028635715998	0.707761728564464	chr3L	14825180	14832850	+	transposable_element	NA
FBgn0037051	2728.32344015511	-0.0867117450096464	0.0926647672993944	-0.935757435503895	0.349398091258009	0.708158666125179	chr3L	21133249	21136353	-	protein_coding	CG10565
FBgn0003607	2563.14596096159	-0.0938202946704638	0.100273040162769	-0.935648251196621	0.349454322701236	0.708158666125179	chr2L	8209625	8211122	-	protein_coding	Su(var)205
FBgn0033166	1094.03206967528	-0.0988610522233797	0.10574508664106	-0.934899723132785	0.34983997979846	0.708608210076441	chr2R	7396849	7407819	-	protein_coding	Eaf
FBgn0027564	365.627435559405	0.129510703873734	0.138507882048117	0.935042121492717	0.34976659243095	0.708608210076441	chrX	5692944	5695205	-	protein_coding	CG3149
FBgn0038980	10.0411835300445	0.207804361256791	0.222368393886374	0.934504934019423	0.350043492039809	0.708688567665899	chr3R	22497214	22520078	+	protein_coding	Octbeta1R
FBgn0040658	15.7810699079957	-0.216535423409788	0.231693566125917	-0.934576764605147	0.350006458065416	0.708688567665899	chr2R	22669144	22670622	+	protein_coding	CG13516
FBti0019387	9.18943411887137	0.191002026605683	0.204494528504854	0.934020230282833	0.350293457615665	0.709028708898717	chr3R	16756374	16762507	-	transposable_element	NA
FBgn0267910	2672.63367632127	0.207770951562512	0.222501206346924	0.933796966649051	0.350408634526271	0.709095929189888	chrX	3545749	3546110	-	ncRNA	lncRNA:CR34335
FBgn0031873	159.131783248387	0.158790536241674	0.170080418772754	0.933620327298438	0.350499775987202	0.70911449066073	chr2L	6949309	6950207	-	protein_coding	Gas41
FBgn0085384	46.9480099080961	0.20786078229168	0.222755676107119	0.933133493719475	0.350751047669977	0.709125336151664	chr3R	23803858	23859167	+	protein_coding	CG34355
FBgn0263974	26.5200443032403	0.215694510966099	0.231133871860282	0.933201651623281	0.350715862140066	0.709125336151664	chr3R	18591026	18650137	+	protein_coding	qin
FBgn0026876	252.317148700728	0.129338988382268	0.138560055791408	0.93345075276946	0.350587286319877	0.709125336151664	chrX	1236872	1239884	-	protein_coding	CG11403
FBgn0037722	274.720554466661	-0.126746544319402	0.135909761177032	-0.932578670006677	0.351037550621943	0.709140126903548	chr3R	9627320	9628676	+	protein_coding	CG8319
FBgn0266929	37.3077034954855	0.21135361168888	0.226640680945444	0.932549314656161	0.35105271343131	0.709140126903548	chr3L	3329280	3329597	+	ncRNA	lncRNA:CR45380
FBgn0067864	939.390725310108	0.10075322109258	0.108048158756888	0.932484387071128	0.35108625170823	0.709140126903548	chr3L	1798802	1802184	+	protein_coding	Patj
FBgn0042180	301.466232710796	-0.13293313723215	0.142529374864132	-0.932671860512052	0.350989418029392	0.709140126903548	chr2R	21613844	21616907	-	protein_coding	CG18870
FBgn0034050	740.153384311543	0.110357427382608	0.118458469375507	0.931612808813031	0.351536661135134	0.709718472690793	chr2R	15934824	15935938	+	protein_coding	bug
FBgn0266420	1319.27874454841	0.089311545545926	0.0958649632051986	0.931639073962351	0.351523082628616	0.709718472690793	chr2R	18275606	18277177	-	protein_coding	Ote
FBgn0041630	918.810480427947	0.0993388132921173	0.106667640951366	0.931292868259926	0.351702090062151	0.709721199236685	chr3L	4288640	4291211	+	protein_coding	Hexo1
FBgn0033017	586.868122429518	0.126988052638775	0.136343311477805	0.931384541437125	0.351654684356862	0.709721199236685	chr2R	5339705	5340995	-	protein_coding	CG10465
FBgn0086038	14.9610610065605	-0.214554791385209	0.23046774910832	-0.930953646292472	0.351877542509508	0.70990965957317	chr2L	16528822	16528922	-	snoRNA	snoRNA:Me28S-C1237
FBgn0053054	73.8949304320932	0.189003192686279	0.203111860239892	0.930537450954612	0.35209288284244	0.710012943932389	chr3L	21197410	21202882	-	protein_coding	CG33054
FBgn0026718	66.8943810987084	0.202437116336631	0.21752945660326	0.930619326217713	0.352050513820268	0.710012943932389	chr2L	8449690	8463994	-	protein_coding	Agpat2
FBgn0036428	163.398342603757	-0.173057288598336	0.186081577283608	-0.930007640329584	0.35236712863917	0.710069422282195	chr3L	14540936	14550975	-	protein_coding	Gbs-70E
FBgn0011211	11804.6267735561	-0.120141876468723	0.129166114943117	-0.930134629516669	0.352301382928562	0.710069422282195	chr2R	22799098	22802180	+	protein_coding	blw
FBgn0030334	3682.98977278128	0.0885264137059682	0.0951715453937863	0.930177327053765	0.352279279011959	0.710069422282195	chrX	11787380	11792253	+	protein_coding	Karl
FBgn0032083	31.4995872589906	0.214481924378864	0.230672372809686	0.929811930949441	0.352468467843337	0.710108224339242	chr2L	8970519	8975428	-	protein_coding	CG9541
FBgn0037279	1040.77887348389	-0.107213543750016	0.115348695160428	-0.929473398904971	0.352643804812134	0.710296054814847	chr3R	4811443	4816025	+	protein_coding	CG1129
FBgn0038653	33.4257172955886	0.214148976892972	0.23059683082565	0.928672680046005	0.353058743257686	0.710361160611991	chr3R	18799279	18849224	-	protein_coding	Octalpha2R
FBgn0037810	3663.3239627067	0.0892332506399454	0.0960951795036294	0.928592371655596	0.353100376692547	0.710361160611991	chr3R	10333114	10338265	+	protein_coding	sle
FBgn0036188	318.465649625664	0.125910613158798	0.135612262012793	0.928460386177468	0.35316880728149	0.710361160611991	chr3L	11648755	11650499	+	protein_coding	CG7339
FBgn0033340	564.384389876823	0.14457784639871	0.155700536919516	0.928563569908851	0.353115308835873	0.710361160611991	chr2R	8900240	8900617	+	protein_coding	CG13751
FBgn0283657	3820.95661620155	0.112035605394322	0.120573869715558	0.929186445277255	0.352792470818468	0.710361160611991	chrX	3720006	3789770	+	protein_coding	Tlk
FBgn0285991	3463.34638902869	0.0940165520085709	0.101213110259812	0.928896975571958	0.352942480531215	0.710361160611991	chr2L	9787293	9790745	-	ncRNA	hpRNA:CR18854
FBgn0259178	176.388260759682	-0.153952876898063	0.165869121800225	-0.928158750870371	0.3533252278004	0.710506295149194	chr3R	25040426	25045151	-	protein_coding	5PtaseI
FBgn0051717	627.395642145725	-0.109063910504482	0.117525192823611	-0.928004522980633	0.353405223445495	0.710506295149194	chr2L	10250736	10251714	+	protein_coding	CG31717
FBgn0035400	1536.7312302645	-0.0912564049065977	0.0984165689526428	-0.927246355748384	0.35379863967142	0.711131977648108	chr3L	3128033	3143457	-	protein_coding	CG11537
FBgn0052196	17.0311819021312	0.216359955660506	0.23345473064297	0.926774775840344	0.354043484073551	0.711293585861656	chr3L	18459463	18461024	-	protein_coding	CG32196
FBgn0025469	264.285077026566	0.142169764226001	0.153378278880425	0.92692241211572	0.353966819774392	0.711293585861656	chr2R	8080558	8083357	-	protein_coding	slv
FBgn0032150	49.0627053183269	-0.201167507480934	0.217110343912708	-0.926568047636719	0.354150851151571	0.711344094105467	chr2L	9791960	9793107	-	protein_coding	CG13123
FBgn0032250	208.816637311076	0.14457878970296	0.156151106490684	0.925890267140604	0.354503009843067	0.711886150917449	chr2L	10435994	10437316	+	protein_coding	holn1
FBgn0036848	398.550315827889	0.129993144899351	0.140475942124407	0.925376565791086	0.354770064167356	0.712257095639777	chr3L	19096398	19097709	-	protein_coding	Naxd
FBgn0035445	80.6264287308182	0.197854427535229	0.213854470577036	0.925182564579388	0.354870951251753	0.712294338579795	chr3L	3378267	3380083	+	protein_coding	Ids
FBgn0024689	813.761973851322	0.0956752148320998	0.103451196808795	0.924834296590428	0.355052107627908	0.712492642794951	chr2L	17478441	17481029	-	protein_coding	fws
FBti0061344	9.80735412776574	-0.196263959607198	0.212318850830589	-0.924383109834178	0.35528688538838	0.712798433556326	chr2R	4549713	4550518	+	transposable_element	NA
FBgn0263445	9.96879259687661	0.20420343980725	0.220972619880471	0.924111955217384	0.35542802945193	0.712916272383178	chr2R	12875163	12877280	+	ncRNA	asRNA:CR43468
FBgn0033982	11.5352219861011	-0.209511744438092	0.226785978463615	-0.923830237907344	0.355574709177861	0.71304515741717	chr2R	14898311	14903095	+	protein_coding	Cyp317a1
FBgn0035359	61.1403424096615	-0.192682057915993	0.208610027681411	-0.923647151853396	0.355670055746215	0.713071066572539	chr3L	2645367	2647192	+	protein_coding	CG1143
FBgn0015829	195.488293263067	0.14844233830062	0.160867308678654	0.922762614231001	0.356130927614975	0.713664270279627	chr3L	4287037	4288349	+	protein_coding	TfIIEbeta
FBti0060664	97.8525407134725	-0.181052132777737	0.196193208042067	-0.922825690983735	0.356098050184929	0.713664270279627	chr2L	22355882	22356416	+	transposable_element	NA
FBgn0041150	13.7345817826268	0.208403228550418	0.225902779194587	0.922535036060381	0.356249563855146	0.713736678302656	chr2L	4908580	4932384	-	protein_coding	hoe1
FBgn0037270	5375.91327050527	-0.0917674653600378	0.099540144639033	-0.921914125128292	0.356573370706905	0.713818209243927	chr3R	4712881	4714182	-	protein_coding	eIF3f1
FBgn0039602	455.885265756791	0.105817000112798	0.114798034436907	0.921766654210056	0.356650304466533	0.713818209243927	chr3R	28820220	28824508	+	protein_coding	CG1647
FBgn0038312	162.643216203991	-0.150683282322282	0.163398013297544	-0.922185522830631	0.3564318132077	0.713818209243927	chr3R	15268661	15270532	+	protein_coding	Zip88E
FBgn0286037	24.7308854238018	-0.215801133475418	0.234142449017642	-0.921665995981608	0.356702822628771	0.713818209243927	chr3L	22269931	22270220	+	ncRNA	sisRNA:3
FBgn0029997	242.344935899733	-0.133045278211423	0.144279863811382	-0.922133378122359	0.356459008457716	0.713818209243927	chrX	8094249	8102095	-	protein_coding	CG2258
FBgn0027338	3375.30743720404	-0.0815498105487945	0.0885691092744613	-0.920747777829456	0.357182125443482	0.714446836349495	chr3R	9574483	9577733	-	protein_coding	Kap-alpha3
FBgn0264572	10.8389689138672	0.194106350175449	0.210812190074876	0.920754867669212	0.357178423048558	0.714446836349495	chr3L	20389852	20391387	-	ncRNA	asRNA:CR43944
FBgn0025639	1049.80455903817	-0.0963911210430991	0.104721137663908	-0.920455250901275	0.357334907402007	0.714537201762588	chrX	648482	656033	-	protein_coding	Hmt4-20
FBgn0030655	290.023767568164	-0.12275492917066	0.133379252078061	-0.920345010622916	0.357392494743581	0.714537201762588	chrX	15572075	15574535	-	protein_coding	CG9213
FBgn0037885	131.911402616506	0.16869494260538	0.183417557663189	0.919731702649516	0.357712981376801	0.714545979686823	chr3R	11235139	11236077	+	protein_coding	CG17721
FBgn0036240	270.811622064003	0.139226401907391	0.151407703127682	0.919546357492666	0.35780986984202	0.714545979686823	chr3L	12003154	12008051	+	protein_coding	CG6928
FBgn0034923	403.96070617949	0.120450684508327	0.130969199251103	0.919687111145817	0.357736289904555	0.714545979686823	chr2R	23893065	23894987	-	protein_coding	Upf3
FBgn0023516	488.773526737647	-0.105538232307668	0.114745213295215	-0.919761524484166	0.357697393670245	0.714545979686823	chrX	1866831	1869061	-	protein_coding	Pex5
FBgn0003278	640.991357815221	-0.0988542911509951	0.107438243145576	-0.920103384574616	0.35751873585185	0.714545979686823	chr2L	404284	407969	+	protein_coding	RpI135
FBgn0026737	238.295963876784	0.145486014045691	0.158260460469424	0.919282135374545	0.357948019486034	0.714631865549388	chr3R	15362795	15363857	-	protein_coding	CG6171
FBgn0015602	492.492281547516	-0.109845953960461	0.119508432723394	-0.919148142580889	0.358018091005785	0.714631865549388	chr2R	14770468	14772630	+	protein_coding	BEAF-32
FBgn0010213	1079.85287210976	0.104237702371196	0.113499986364268	0.918393963825286	0.358412649710009	0.715254401993377	chr2R	16772784	16773915	-	protein_coding	Sod2
FBgn0260857	274.230514530294	0.126283091530726	0.137642208180867	0.917473594762332	0.358894523472018	0.715362747841975	chr3L	19261393	19262437	+	protein_coding	Bet1
FBgn0022936	272.002574260386	0.126529363842069	0.13791126572034	0.917469382803346	0.358896729645454	0.715362747841975	chr3L	21821996	21823309	+	protein_coding	CycH
FBgn0262890	29.288755821848	-0.212097881936246	0.231221405084061	-0.917293456715816	0.358988885227885	0.715362747841975	chr3L	10771924	10773399	+	protein_coding	CG43245
FBgn0025720	698.140123195358	-0.0990732490221099	0.107962965365048	-0.91765957601405	0.35879711722959	0.715362747841975	chr2R	20254965	20257390	-	protein_coding	Ate1
FBgn0031053	432.943830074219	0.135801450927913	0.14801465549688	0.917486518291264	0.358887754336278	0.715362747841975	chrX	19659441	19663971	-	protein_coding	CG14223
FBgn0086448	73.9968821591442	0.188098638373514	0.205082581869759	0.91718485625936	0.35904578096519	0.715362747841975	chrX	16359142	16361275	+	protein_coding	PIG-Q
FBgn0051739	2396.37191707096	-0.0775306434700635	0.0845277258759123	-0.917221452093476	0.359026607788664	0.715362747841975	chr2L	16827077	16832093	+	protein_coding	AspRS-m
FBgn0035692	533.853182868995	0.105264078065407	0.114833043744023	0.916670625748223	0.359315263082925	0.71558662314269	chr3L	6192123	6193179	-	protein_coding	Sf3b6
FBgn0030137	75.8088401338273	-0.186148596079576	0.203073833680473	-0.916654759039378	0.359323580040671	0.71558662314269	chrX	9555606	9556544	-	protein_coding	CG15317
FBgn0036515	709.405447077194	0.11779037125311	0.128630680210894	0.91572532353859	0.359810979464545	0.71639235520087	chr3L	15583637	15585347	+	protein_coding	AIMP2
FBgn0053977	110.604546637961	0.176714695079045	0.193112608066028	0.915086264168848	0.360146345346694	0.716895083661815	chr3R	13402558	13403051	-	protein_coding	CG33977
FBgn0013799	845.00584831554	-0.0959076530304595	0.104868067058181	-0.914555361998324	0.360425101627171	0.717284921595735	chr3L	19818173	19830686	+	protein_coding	Deaf1
FBgn0003149	12.6082693625922	0.207278462120751	0.226781771724417	0.913999659428685	0.360717024655636	0.71770077743696	chr3L	8732857	8745310	-	protein_coding	Prm
FBgn0260794	6478.93713072155	0.0917991753073698	0.100461399527233	0.913775596790136	0.360834771743108	0.717769972487842	chr3R	4786283	4812096	-	protein_coding	ctrip
FBgn0019660	252.760074159727	0.184813575455708	0.202345022968675	0.913358642304334	0.361053949543482	0.718040854597854	chrX	11579064	11580432	+	ncRNA	lncRNA:roX2
FBgn0027524	250.31554155049	0.138579756660734	0.151791565287491	0.912960851271715	0.361263131631755	0.718291737932961	chr3R	10043269	10044606	+	protein_coding	CG3909
FBgn0038811	330.013261647216	-0.125610440432714	0.137973156623896	-0.910397670868097	0.362612825626484	0.718421803326254	chr3R	20591023	20592671	-	protein_coding	Pus1
FBgn0020407	313.436087169288	-0.122725048120094	0.13452843836273	-0.912261003054163	0.361631337707996	0.718421803326254	chr3R	16264270	16266891	+	protein_coding	asun
FBgn0035414	176.278791561778	0.148428601836791	0.163095049807449	0.910074229794384	0.362783364087478	0.718421803326254	chr3L	3190621	3192491	-	protein_coding	CG14965
FBgn0036036	74.3451884083665	0.18227156122582	0.200190500574757	0.910490561252954	0.362563857258241	0.718421803326254	chr3L	9719327	9720464	+	protein_coding	CG14174
FBgn0036815	481.564634466236	-0.109362904829413	0.119899664050329	-0.912120193960733	0.361705448994031	0.718421803326254	chr3L	18821170	18822353	+	protein_coding	HipHop
FBti0061288	10.3825363703097	-0.203497616134717	0.223422161419434	-0.91082108794341	0.362389649422451	0.718421803326254	chr3L	23036066	23036402	+	transposable_element	NA
FBgn0259184	17.441760753863	-0.193392439595277	0.212532717920996	-0.909941967933455	0.362853115315711	0.718421803326254	chr2R	14091030	14091814	+	protein_coding	CG42288
FBgn0050493	100.531458493633	0.183352412469333	0.200984805239041	0.912270020866817	0.361626591735939	0.718421803326254	chr2R	7699252	7703501	+	protein_coding	Coq9
FBgn0034397	111.011586991265	-0.189246071849316	0.207842443902479	-0.910526590700176	0.362544864983643	0.718421803326254	chr2R	18830330	18833241	+	protein_coding	CG15082
FBgn0015925	645.995743462884	0.0963881941875599	0.105622968985729	0.912568498245707	0.361469528525046	0.718421803326254	chr2R	16264651	16266959	+	protein_coding	csul
FBgn0040377	18.5575992149129	0.212581392137022	0.233374592057065	0.910902040634488	0.362346990383873	0.718421803326254	chrX	2579090	2580560	-	protein_coding	Vha36-3
FBgn0040309	12635.4836764059	0.0884702003263048	0.0972273004163229	0.909931675028303	0.362858543859806	0.718421803326254	chrX	13329823	13331994	+	protein_coding	Jafrac1
FBgn0027087	2461.29338246345	0.0901664572803959	0.0991122010124516	0.909741246378618	0.362958986320843	0.718421803326254	chrX	18515427	18520445	+	protein_coding	HisRS
FBgn0030809	3558.15604118162	-0.0839913014085804	0.0923302457372983	-0.909683503362005	0.362989446577165	0.718421803326254	chrX	16956231	16968679	-	protein_coding	Ubr1
FBgn0030327	383.934275310238	-0.110748328436142	0.121669711605006	-0.910237453308675	0.362697296117384	0.718421803326254	chrX	11706574	11709951	-	protein_coding	FucT6
FBti0060557	13.1150547527421	-0.203519914877229	0.2233102802369	-0.911377275875182	0.36209662263504	0.718421803326254	chr2L	116517	116976	+	transposable_element	NA
FBgn0031834	63.9744550300442	-0.187550521017346	0.205684463228648	-0.911836110872687	0.361854997879198	0.718421803326254	chr2L	6564111	6566181	-	protein_coding	CG13766
FBgn0086446	416.713315870773	0.125550743376622	0.13796924981768	0.909990766366642	0.362827379401457	0.718421803326254	chr2L	19132322	19133097	+	protein_coding	DCTN6-p27
FBgn0003751	22.2404213898832	0.213002718248701	0.233806604013372	0.911020966013942	0.362284326864508	0.718421803326254	chr2L	10271442	10272324	-	protein_coding	trk
FBgn0032149	310.352770415565	0.123201286174308	0.135149348625092	0.911593636430113	0.361982673515323	0.718421803326254	chr2L	9790881	9791958	+	protein_coding	CG4036
FBgn0031145	2153.39338424467	-0.0951737676856969	0.104653790319007	-0.909415391411882	0.363130900377709	0.718537378583614	chrX	21035468	21041467	+	protein_coding	Ntf-2
FBgn0261636	11.5431633619884	-0.199109458817186	0.218985608700071	-0.909235360255534	0.363225902787195	0.718561007320381	chr3L	615626	616646	-	ncRNA	lncRNA:CR42719
FBgn0259824	1270.90024508181	-0.0933331128067646	0.102724785715212	-0.90857442200479	0.363574813136765	0.719086810344343	chr3L	15988235	15992464	+	protein_coding	Hip14
FBgn0050339	449.350971167441	0.108274038669101	0.119348127443022	0.907211876623638	0.364294764372612	0.719727022061699	chr2R	9601430	9602901	-	protein_coding	CG30339
FBgn0267823	135.998447387304	0.160514309921333	0.176938722250221	0.907174573660247	0.364314487297212	0.719727022061699	chr2R	22887573	22888857	-	protein_coding	Gmer
FBgn0050169	189.25940369084	-0.140762431121695	0.155146613979679	-0.9072865176428	0.364255301973187	0.719727022061699	chr2R	24526171	24529581	+	protein_coding	Brca2
FBgn0033846	575.253344426776	-0.107608972439494	0.118616033217749	-0.907204275175443	0.364298783376898	0.719727022061699	chr2R	13506429	13513112	+	protein_coding	mip120
FBgn0265630	1815.11699447749	-0.0889415318002229	0.0980184196995219	-0.907396100374557	0.364197370875878	0.719727022061699	chrX	13195498	13211674	-	protein_coding	sno
FBgn0002431	5819.86377576048	-0.0865451345317435	0.0954197509693502	-0.906993925812515	0.364410009362654	0.71975136780738	chr3R	9714622	9725615	-	protein_coding	hyd
FBgn0019932	293.965533805396	-0.145885048079534	0.160890095873881	-0.906737281043639	0.364545743614285	0.719855107967857	chr2L	10339456	10341503	+	protein_coding	SamDC
FBgn0032702	1604.54778825465	-0.0881017435311542	0.0971970763591546	-0.906423802353971	0.364711579040718	0.720018226901244	chr2L	18700605	18703105	-	protein_coding	CG10376
FBgn0039223	693.502665490349	0.099041112619345	0.109350717571056	0.905719823511794	0.365084167275081	0.720424984283012	chr3R	24784551	24787421	-	protein_coding	CG5805
FBgn0023508	2030.72544307402	-0.0900944840589882	0.0994614342665321	-0.905823294459611	0.365029389285427	0.720424984283012	chrX	1922980	1927524	+	protein_coding	Ocrl
FBgn0038621	20.5325661141552	-0.211881332960108	0.234088552874583	-0.905133251319756	0.365394798298372	0.720604676285549	chr3R	18410079	18411631	-	protein_coding	CG10864
FBgn0052179	105.578234894336	-0.163990375439107	0.181189616731932	-0.905076010408083	0.365425120201677	0.720604676285549	chr3L	17649561	17654280	-	protein_coding	Krn
FBgn0034452	48.1077363176275	0.197565329378479	0.218246868151953	0.905237866877089	0.365339384952148	0.720604676285549	chr2R	19487045	19491846	-	protein_coding	Oseg6
FBgn0036374	1267.0191150278	-0.101209545346238	0.112037528859112	-0.903353959845993	0.366338066721107	0.721460442161738	chr3L	13502706	13511541	+	protein_coding	Spt20
FBgn0052040	12.3056672614893	-0.206333842718845	0.22827261140787	-0.903892242903265	0.366052542791795	0.721460442161738	chr3L	9354032	9355457	+	protein_coding	CG32040
FBgn0010409	26108.9522111222	-0.10010299893384	0.110781022213177	-0.903611439342117	0.366201473373951	0.721460442161738	chr2R	17546405	17547462	-	protein_coding	RpL18A
FBgn0050184	48.911855161026	0.203505527129302	0.225162109778806	0.90381781965545	0.366092011179973	0.721460442161738	chr2R	23563972	23564780	+	protein_coding	CG30184
FBgn0266622	24.1663315091933	-0.211274230582281	0.233879032584403	-0.903348317494155	0.366341060354941	0.721460442161738	chr2R	7325895	7335195	+	ncRNA	asRNA:CR45129
FBgn0051858	14.714561976882	-0.207210634279556	0.229389469040938	-0.903313631379373	0.366359463925155	0.721460442161738	chr2L	12496615	12497333	-	protein_coding	t-cup
FBgn0011481	1416.61278945185	-0.125704393815522	0.139215033000438	-0.902951291295717	0.366551746830602	0.721510617026515	chr3R	18192493	18199595	-	protein_coding	Ssdp
FBgn0052732	160.636754670342	0.143233780529333	0.158622393740406	0.902985871993222	0.366533393186041	0.721510617026515	chrX	6958031	6968750	-	protein_coding	Setd3
FBgn0037551	862.824780336881	-0.100065005655771	0.111051098111852	-0.901071735058258	0.367550179999409	0.722748836661591	chr3R	8126604	8129835	+	protein_coding	Arl8
FBgn0033569	231.887703796558	0.138021507810032	0.153145482089399	0.901244397986627	0.367458389663416	0.722748836661591	chr2R	10894458	10897222	+	protein_coding	CG12942
